company,sub_industry,type_company,location,url_page_details
Vardhaman-Infotech," IT Software , QA -Testing
"," SMEs
"," Jaipur / Rajasthan 
	- 302004
",https://www.fundoodata.com/companies-detail/Vardhaman-Infotech/143880.html?&pageno=8915
Vareli-Tecnac-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Kolkata / West Bengal 
	- 700026
",https://www.fundoodata.com/companies-detail/Vareli-Tecnac-Pvt-Ltd/112030.html?&pageno=8916
Varenya-Softech-Pvt-Ltd," IT Software , QA -Testing, IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560100
",https://www.fundoodata.com/companies-detail/Varenya-Softech-Pvt-Ltd/134315.html?&pageno=8917
Variac-Systems-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600028
",https://www.fundoodata.com/companies-detail/Variac-Systems-Pvt-Ltd/35687.html?&pageno=8918
VarIT-Information-Technology-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Pune / Maharashtra 
	- 411038
",https://www.fundoodata.com/companies-detail/VarIT-Information-Technology-Pvt-Ltd/78602.html?&pageno=8919
Varite-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Gurgaon/Gurugram / Haryana 
	- 122017
",https://www.fundoodata.com/companies-detail/Varite-India-Pvt-Ltd/62336.html?&pageno=8920
Variyasoft," IT Software , QA -Testing
"," SMEs
"," Ahmedabad / Gujarat 
	- 380054
",https://www.fundoodata.com/companies-detail/Variyasoft/80504.html?&pageno=8921
Varja-Infratch-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Hyderabad / Telangana 
	- 500033
",https://www.fundoodata.com/companies-detail/Varja-Infratch-Pvt-Ltd/122136.html?&pageno=8922
Varnaaz-Technologies," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560070
",https://www.fundoodata.com/companies-detail/Varnaaz-Technologies/86972.html?&pageno=8923
,,,,
VARSUN-eTechnologies-Pvt-Ltd," IT Software , QA -Testing, IT- ERP , CRM
"," SMEs
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/VARSUN-eTechnologies-Pvt-Ltd/80810.html?&pageno=8924
Varya-Vega-Info-Services-Pvt-Ltd," Advertising , PR , MR, IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," New Delhi / Delhi 
	- 110003
",https://www.fundoodata.com/companies-detail/Varya-Vega-Info-Services-Pvt-Ltd/143075.html?&pageno=8925
VASCO-Data-Security-India-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," MNC
"," Mumbai / Maharashtra 
	- 400051
",https://www.fundoodata.com/companies-detail/VASCO-Data-Security-India-Pvt-Ltd/104856.html?&pageno=8926
Vashista-Technologies," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600102
",https://www.fundoodata.com/companies-detail/Vashista-Technologies/80886.html?&pageno=8927
Vasista-Enterprise-Solutions-Pvt-Ltd," IT- Consulting, HR Outsourcing Consultants
"," SMEs
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/Vasista-Enterprise-Solutions-Pvt-Ltd/143871.html?&pageno=8928
Vasp-Technologies-Pvt-Ltd," IT- Consulting
"," SMEs
"," Guwahati / Assam 
	- 781005
",https://www.fundoodata.com/companies-detail/Vasp-Technologies-Pvt-Ltd/110886.html?&pageno=8929
VAST-India-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 400072
",https://www.fundoodata.com/companies-detail/VAST-India-Pvt-Ltd/72566.html?&pageno=8930
VASUDHA-SoftAim-Innovations-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Pune / Maharashtra 
	- 411058
",https://www.fundoodata.com/companies-detail/VASUDHA-SoftAim-Innovations-Pvt-Ltd/81450.html?&pageno=8931
Vatsana-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," Startups
"," Indore / Madhya Pradesh 
	- 452001
",https://www.fundoodata.com/companies-detail/Vatsana-Technologies-Pvt-Ltd/130202.html?&pageno=8932
Vattikuti-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560032
",https://www.fundoodata.com/companies-detail/Vattikuti-Technologies-Pvt-Ltd/132908.html?&pageno=8933
Vaultize-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Pune / Maharashtra 
	- 411045
",https://www.fundoodata.com/companies-detail/Vaultize-Pvt-Ltd/113370.html?&pageno=8934
Vavia-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560001
",https://www.fundoodata.com/companies-detail/Vavia-Technologies-Pvt-Ltd/84859.html?&pageno=8935
Vavix-Soft-Solution-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110058
",https://www.fundoodata.com/companies-detail/Vavix-Soft-Solution-Pvt-Ltd/122632.html?&pageno=8936
Vavni-Services-Pvt-Ltd," IT Software , QA -Testing, Designing & Services
"," MNC
"," Gandhinagar / Gujarat 
	- 382016
",https://www.fundoodata.com/companies-detail/Vavni-Services-Pvt-Ltd/99192.html?&pageno=8937
Vayana-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600017
",https://www.fundoodata.com/companies-detail/Vayana-Pvt-Ltd/51004.html?&pageno=8938
Vayavya-Labs-Pvt-Ltd," IT- Embedded ,  EDA , VLSI
"," SMEs
"," Belgaum / Karnataka 
	- 590011
",https://www.fundoodata.com/companies-detail/Vayavya-Labs-Pvt-Ltd/60558.html?&pageno=8939
Vays-Infotech-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560038
",https://www.fundoodata.com/companies-detail/Vays-Infotech-Pvt-Ltd/78128.html?&pageno=8940
VB-Business-Solutions," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500017
",https://www.fundoodata.com/companies-detail/VB-Business-Solutions/116273.html?&pageno=8941
Vbizap-Software-Solutions," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600032
",https://www.fundoodata.com/companies-detail/Vbizap-Software-Solutions/46417.html?&pageno=8942
VBSOFT-India-Ltd," IT Software , QA -Testing
"," SMEs
"," Ahmedabad / Gujarat 
	- 380015
",https://www.fundoodata.com/companies-detail/VBSOFT-India-Ltd/43206.html?&pageno=8943
,,,,
VBTech-Automation," IT Software , QA -Testing
"," SMEs
"," Ahmedabad / Gujarat 
	- 380054
",https://www.fundoodata.com/companies-detail/VBTech-Automation/78021.html?&pageno=8944
VC-ERP-Consulting-Pvt-Ltd," IT- ERP , CRM, IT- Consulting
"," SMEs
"," Ahmedabad / Gujarat 
	- 380015
",https://www.fundoodata.com/companies-detail/VC-ERP-Consulting-Pvt-Ltd/119427.html?&pageno=8945
VCAN-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Vadodara / Gujarat 
	- 390007
",https://www.fundoodata.com/companies-detail/VCAN-Technologies-Pvt-Ltd/78033.html?&pageno=8946
VcareAll-Solution-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110092
",https://www.fundoodata.com/companies-detail/VcareAll-Solution-Pvt-Ltd/142404.html?&pageno=8947
vCentric-Technologies-Pvt-Ltd," IT- ERP , CRM
"," Industry Top
"," Hyderabad / Telangana 
	- 500034
",https://www.fundoodata.com/companies-detail/vCentric-Technologies-Pvt-Ltd/60905.html?&pageno=8948
Vcidex-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600033
",https://www.fundoodata.com/companies-detail/Vcidex-Solutions-Pvt-Ltd/123921.html?&pageno=8949
Vcode-Infotech-India-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Thodupuzha / Kerala 
	- 685584
",https://www.fundoodata.com/companies-detail/Vcode-Infotech-India-Pvt-Ltd/79670.html?&pageno=8950
Vcom-Technologies-Pvt-Ltd.," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Mumbai / Maharashtra 
	- 400057
",https://www.fundoodata.com/companies-detail/Vcom-Technologies-Pvt-Ltd./146270.html?&pageno=8951
VCS-Systems," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560080
",https://www.fundoodata.com/companies-detail/VCS-Systems/52218.html?&pageno=8952
VDA-Infosolutions-Pvt-Ltd," IT Software , QA -Testing
"," Industry Top
"," Mumbai / Maharashtra 
	- 400052
",https://www.fundoodata.com/companies-detail/VDA-Infosolutions-Pvt-Ltd/130530.html?&pageno=8953
VDerive," IT Software , QA -Testing, IT- Consulting
"," SMEs
"," Indore / Madhya Pradesh 
	- 452010
",https://www.fundoodata.com/companies-detail/VDerive/157172.html?&pageno=8954
VDesign-Technologies," IT Software , QA -Testing
"," SMEs
"," Puducherry (Pondicherry) / Tamil Nadu 
	- 605010
",https://www.fundoodata.com/companies-detail/VDesign-Technologies/106284.html?&pageno=8955
Vectra-Computer-Solution," IT Software , QA -Testing
"," SMEs
"," Madurai / Tamil Nadu 
	- 625001
",https://www.fundoodata.com/companies-detail/Vectra-Computer-Solution/136856.html?&pageno=8956
VED-Software-Services-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Chennai / Tamil Nadu 
	- 600018
",https://www.fundoodata.com/companies-detail/VED-Software-Services-Pvt-Ltd/46415.html?&pageno=8957
Veda-Informatics-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/Veda-Informatics-Pvt-Ltd/59416.html?&pageno=8958
Vedam-InfoTech-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Gurgaon/Gurugram / Haryana 
	- 122001
",https://www.fundoodata.com/companies-detail/Vedam-InfoTech-Pvt-Ltd/19405.html?&pageno=8959
Vedams-Software-Solutions-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/Vedams-Software-Solutions-India-Pvt-Ltd/44835.html?&pageno=8960
Vedang-Radio-Technology-Pvt-Ltd," IT- Telecom, Defence
"," SMEs
"," Mumbai / Maharashtra 
	- 400064
",https://www.fundoodata.com/companies-detail/Vedang-Radio-Technology-Pvt-Ltd/149939.html?&pageno=8961
Vedang-Software," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110091
",https://www.fundoodata.com/companies-detail/Vedang-Software/91291.html?&pageno=8962
Vedansh-Solutions-LLP," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Jaipur / Rajasthan 
	- 302018
",https://www.fundoodata.com/companies-detail/Vedansh-Solutions-LLP/154975.html?&pageno=8963
,,,,
Vedant-Infotech," IT- Hardware
"," SMEs
"," Mumbai / Maharashtra 
	- 400709
",https://www.fundoodata.com/companies-detail/Vedant-Infotech/82901.html?&pageno=8964
Vedha-Technologies," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600017
",https://www.fundoodata.com/companies-detail/Vedha-Technologies/155865.html?&pageno=8965
Vedicsoft-Solutions," IT Software , QA -Testing
"," MNC
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/Vedicsoft-Solutions/135378.html?&pageno=8966
Vedicsoft-Solutions-India-Pvt-Ltd," IT- Consulting
"," SMEs
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/Vedicsoft-Solutions-India-Pvt-Ltd/118997.html?&pageno=8967
VedSri-IT-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500040
",https://www.fundoodata.com/companies-detail/VedSri-IT-Solutions-Pvt-Ltd/137013.html?&pageno=8968
Veeam-Software-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Mumbai / Maharashtra 
	- 400076
",https://www.fundoodata.com/companies-detail/Veeam-Software-Pvt-Ltd/154512.html?&pageno=8969
Veeras-Infotek-Pvt-Ltd," IT- Hardware, IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Chennai / Tamil Nadu 
	- 600017
",https://www.fundoodata.com/companies-detail/Veeras-Infotek-Pvt-Ltd/35680.html?&pageno=8970
Veeserv-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600081
",https://www.fundoodata.com/companies-detail/Veeserv-Technologies-Pvt-Ltd/79447.html?&pageno=8971
Veetrag-Computers-Pvt-Ltd," IT- Hardware
"," SMEs
"," Sangli / Maharashtra 
	- 416416
",https://www.fundoodata.com/companies-detail/Veetrag-Computers-Pvt-Ltd/124584.html?&pageno=8972
Veezolvian-Communication-Technologies," IT Software , QA -Testing
"," SMEs
"," Tiruchirapalli / Tamil Nadu 
	- 620008
",https://www.fundoodata.com/companies-detail/Veezolvian-Communication-Technologies/118127.html?&pageno=8973
Vega-Intellisoft-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600010
",https://www.fundoodata.com/companies-detail/Vega-Intellisoft-Pvt-Ltd/46610.html?&pageno=8974
Vega-Solutions," IT Software , QA -Testing
"," SMEs
"," Mysore / Karnataka 
	- 570023
",https://www.fundoodata.com/companies-detail/Vega-Solutions/78341.html?&pageno=8975
Vegayan-Systems-Pvt-Ltd," IT- Telecom
"," SMEs
"," Mumbai / Maharashtra 
	- 400079
",https://www.fundoodata.com/companies-detail/Vegayan-Systems-Pvt-Ltd/59964.html?&pageno=8976
Vehant-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/Vehant-Technologies-Pvt-Ltd/80881.html?&pageno=8977
Vehement-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Kolkata / West Bengal 
	- 700102
",https://www.fundoodata.com/companies-detail/Vehement-Technologies-Pvt-Ltd/111068.html?&pageno=8978
Vehere-Interactive-Pvt-Ltd," IT- ERP , CRM
"," SMEs
"," Kolkata / West Bengal 
	- 700091
",https://www.fundoodata.com/companies-detail/Vehere-Interactive-Pvt-Ltd/78807.html?&pageno=8979
Velan-Info-Services-India-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Coimbatore / Tamil Nadu 
	- 641037
",https://www.fundoodata.com/companies-detail/Velan-Info-Services-India-Pvt-Ltd/49943.html?&pageno=8980
Velankani-Information-Systems-Pvt-Ltd," IT- Telecom
"," Industry Top
"," Bangalore / Bengaluru / Karnataka 
	- 560100
",https://www.fundoodata.com/companies-detail/Velankani-Information-Systems-Pvt-Ltd/1204.html?&pageno=8981
Velcom-Erp-It-Sourcing-Pvt-Ltd," IT- ERP , CRM
"," SMEs
"," Chennai / Tamil Nadu 
	- 600083
",https://www.fundoodata.com/companies-detail/Velcom-Erp-It-Sourcing-Pvt-Ltd/84125.html?&pageno=8982
Velfour-Services-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 421201
",https://www.fundoodata.com/companies-detail/Velfour-Services-Pvt-Ltd/143285.html?&pageno=8983
,,,,
Velocis-Systems-Pvt-Ltd," IT Software , QA -Testing
"," Industry Top
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/Velocis-Systems-Pvt-Ltd/54329.html?&pageno=8984
Velocity-Tech-Sol-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Pune / Maharashtra 
	- 411004
",https://www.fundoodata.com/companies-detail/Velocity-Tech-Sol-India-Pvt-Ltd/143998.html?&pageno=8985
Velsun-Technologies-Pvt-Ltd," IT Software , QA -Testing, IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Chennai / Tamil Nadu 
	- 600106
",https://www.fundoodata.com/companies-detail/Velsun-Technologies-Pvt-Ltd/143994.html?&pageno=8986
Veltronics-India-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Indore / Madhya Pradesh 
	- 452001
",https://www.fundoodata.com/companies-detail/Veltronics-India-Pvt-Ltd/66062.html?&pageno=8987
Vendeep-Technoidentity-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500085
",https://www.fundoodata.com/companies-detail/Vendeep-Technoidentity-Solutions-Pvt-Ltd/135381.html?&pageno=8988
Venera-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/Venera-Technologies-Pvt-Ltd/91396.html?&pageno=8989
Venmitra-Systems," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Mumbai / Maharashtra 
	- 400064
",https://www.fundoodata.com/companies-detail/Venmitra-Systems/80376.html?&pageno=8990
Vensai-Technologies-India-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," MNC
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/Vensai-Technologies-India-Pvt-Ltd/143988.html?&pageno=8991
Vensoft-India-Pvt-Ltd," IT Software , QA -Testing, IT- Consulting
"," MNC
"," Hyderabad / Telangana 
	- 500001
",https://www.fundoodata.com/companies-detail/Vensoft-India-Pvt-Ltd/80852.html?&pageno=8992
Venture-Center," IT Software , QA -Testing
"," SMEs
"," Pune / Maharashtra 
	- 411008
",https://www.fundoodata.com/companies-detail/Venture-Center/104951.html?&pageno=8993
Venture-Soft-Global-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560069
",https://www.fundoodata.com/companies-detail/Venture-Soft-Global-India-Pvt-Ltd/118912.html?&pageno=8994
Venus-Group," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Surat / Gujarat 
	- 395002
",https://www.fundoodata.com/companies-detail/Venus-Group/87479.html?&pageno=8995
Veom-Infotech-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/Veom-Infotech-Pvt-Ltd/131173.html?&pageno=8996
Veradis-Technologies," IT Software , QA -Testing
"," MNC
"," Coimbatore / Tamil Nadu 
	- 641021
",https://www.fundoodata.com/companies-detail/Veradis-Technologies/93983.html?&pageno=8997
Verbat-Technologies-India-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Thiruvananthapuram / Kerala 
	- 679303
",https://www.fundoodata.com/companies-detail/Verbat-Technologies-India-Pvt-Ltd/147427.html?&pageno=8998
Verchaska-Infotech-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Navi Mumbai / Maharashtra 
	- 400705
",https://www.fundoodata.com/companies-detail/Verchaska-Infotech-Pvt-Ltd/86240.html?&pageno=8999
Veridic-Technologies-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Panchkula  / Haryana 
	- 134109
",https://www.fundoodata.com/companies-detail/Veridic-Technologies-Pvt-Ltd/143973.html?&pageno=9000
Veridical-Consultancy-Services," IT Software , QA -Testing, IT- Consulting
"," SMEs
"," Pune / Maharashtra 
	- 411067
",https://www.fundoodata.com/companies-detail/Veridical-Consultancy-Services/116545.html?&pageno=9001
Verifaya-Technology-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560085
",https://www.fundoodata.com/companies-detail/Verifaya-Technology-India-Pvt-Ltd/80860.html?&pageno=9002
VeriFone-India-Technology-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," New Delhi / Delhi 
	- 110017
",https://www.fundoodata.com/companies-detail/VeriFone-India-Technology-Pvt-Ltd/112309.html?&pageno=9003
,,,,
Verinite-Technologies-Pvt-Ltd.," IT- Network Admin , Database , Datacenter , Security
"," Industry Top
"," Pune / Maharashtra 
	- 411045
",https://www.fundoodata.com/companies-detail/Verinite-Technologies-Pvt-Ltd./143968.html?&pageno=9004
Verinon-Technology-Solutions-Ltd," IT Software , QA -Testing, IT- Consulting
"," MNC
"," Hyderabad / Telangana 
	- 500003
",https://www.fundoodata.com/companies-detail/Verinon-Technology-Solutions-Ltd/60810.html?&pageno=9005
Verisk-Analytics-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/Verisk-Analytics-India-Pvt-Ltd/155459.html?&pageno=9006
Veristrat-Inc-(Shaadi-e-Khas)," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110044
",https://www.fundoodata.com/companies-detail/Veristrat-Inc-(Shaadi-e-Khas)/86905.html?&pageno=9007
Veritis-Solutions-India-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," MNC
"," Hyderabad / Telangana 
	- 500003
",https://www.fundoodata.com/companies-detail/Veritis-Solutions-India-Pvt-Ltd/143956.html?&pageno=9008
Veriton-Software-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Mysore / Karnataka 
	- 570009
",https://www.fundoodata.com/companies-detail/Veriton-Software-Solutions-Pvt-Ltd/78343.html?&pageno=9009
Verixo-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 400093
",https://www.fundoodata.com/companies-detail/Verixo-Technologies-Pvt-Ltd/134460.html?&pageno=9010
Verma-Infocomm-Pvt-Ltd," IT Software , QA -Testing, IT- ERP , CRM, Associations
"," SMEs
"," Patna / Bihar 
	- 800001
",https://www.fundoodata.com/companies-detail/Verma-Infocomm-Pvt-Ltd/117968.html?&pageno=9011
Vermosys-Techno-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Lucknow / Uttar Pradesh 
	- 226024
",https://www.fundoodata.com/companies-detail/Vermosys-Techno-Pvt-Ltd/148551.html?&pageno=9012
Vernal-Soft," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600053
",https://www.fundoodata.com/companies-detail/Vernal-Soft/125474.html?&pageno=9013
